name,slug,pay,license
Rockville,per-diem-rockville-md,25.22,cna er
Rockwell,per-diem-rockwell-ia,25.61,cna er
Rome,per-diem-rome-ny,25.55,cna er
Rome GA,per-diem-rome-ga,25.54,cna er
Roy,per-diem-roy-ut,24.08,cna er
Rupert,per-diem-rupert-id,23.77,cna er
Sacaton,per-diem-sacaton-az,23.77,cna er
Saint Louis,per-diem-saint-louis-mo,24.53,cna er
Saint Petersburg,per-diem-saint-petersburg-fl,23.77,cna er
Salem,per-diem-salem-or,24.53,cna er
Salem VA,per-diem-salem-va,24.08,cna er
Salem West Salem,per-diem-salem-west-salem-or,25.49,cna er
Salina KS,per-diem-salina-ks,23.77,cna er
Salt Lake City,per-diem-salt-lake-city-ut,23.55,cna er
Saluda,per-diem-saluda-nc,25.07,cna er
Sammamish,per-diem-sammamish-wa,25.99,cna er
San Antonio,per-diem-san-antonio-tx,24.08,cna er
San Clemente,per-diem-san-clemente-ca,24.01,cna er
San Diego CA,per-diem-san-diego-ca,22.87,cna er
San Francisco,per-diem-san-francisco-ca,25.83,cna er
San Francisco Excelsior,per-diem-san-francisco-excelsior-ca,25.38,cna er
San Jose,per-diem-san-jose-ca,24.08,cna er
San Luis,per-diem-san-luis-az,24.53,cna er
Sandusky,per-diem-sandusky-oh,25.59,cna er
Sandy OR,per-diem-sandy-or,24.08,cna er
Sandy Springs,per-diem-sandy-springs-ga,25.14,cna er
Savannah,per-diem-savannah-ga,24.08,cna er
Scotts Valley,per-diem-scotts-valley-ca,25.03,cna er
Scottsdale,per-diem-scottsdale-az,24.08,cna er
Scottsdale North Scottsdale,per-diem-scottsdale-north-scottsdale-az,25.64,cna er
Scranton,per-diem-scranton-pa,25.54,cna er
Seattle WA,per-diem-seattle-wa,23.77,cna er
Shawnee,per-diem-shawnee-ks,25.54,cna er
Shelley,per-diem-shelley-id,24.53,cna er
Shenandoah IA,per-diem-shenandoah-ia,23.77,cna er
Shepherd,per-diem-shepherd-tx,24.53,cna er
Sidney OH,per-diem-sidney-oh,25.36,cna er
Silver Spring MD,per-diem-silver-spring-md,23.77,cna er
Sioux City,per-diem-sioux-city-ia,23.24,cna er
Smyrna GA,per-diem-smyrna-ga,25.25,cna er
South Bend,per-diem-south-bend-in,25.03,cna er
South Charleston,per-diem-south-charleston-wv,25.25,cna er
South Hill,per-diem-south-hill-wa,25.10,cna er
South Miami Heights,per-diem-south-miami-heights-fl,25.32,cna er
South Portland,per-diem-south-portland-me,24.08,cna er
Southaven,per-diem-southaven-ms,25.64,cna er
Southbury,per-diem-southbury-ct,26.10,cna er
Sparks,per-diem-sparks-nv,23.55,cna er
Spokane,per-diem-spokane-wa,24.53,cna er
Spray,per-diem-spray-or,24.53,cna er
