name,slug,pay,license
Bartlesville,respiratory-therapist-per-diem-prn-bartlesville-ok,48.89,rt
Bartlett,respiratory-therapist-per-diem-prn-bartlett-tn,51.87,rt
Bartlett,respiratory-therapist-per-diem-prn-bartlett-tx,52.38,rt
Barton,respiratory-therapist-per-diem-prn-barton-vt,51.38,rt
Bartow,respiratory-therapist-per-diem-prn-bartow-fl,55.73,rt
Basalt,respiratory-therapist-per-diem-prn-basalt-co,46.94,rt
Basking Ridge,respiratory-therapist-per-diem-prn-basking-ridge-nj,51.11,rt
Bastrop,respiratory-therapist-per-diem-prn-bastrop-tx,51.11,rt
Batavia,respiratory-therapist-per-diem-prn-batavia-ny,51.11,rt
Batesville,respiratory-therapist-per-diem-prn-batesville-ar,49.71,rt
Baton Rouge,respiratory-therapist-per-diem-prn-baton-rouge-la,49.71,rt
Battle Creek,respiratory-therapist-per-diem-prn-battle-creek-mi,51.74,rt
Battle Ground WA,respiratory-therapist-per-diem-prn-battle-ground-wa,50.08,rt
Battle Mountain,respiratory-therapist-per-diem-prn-battle-mountain-nv,45.79,rt
Bay City MI,respiratory-therapist-per-diem-prn-bay-city-mi,51.76,rt
Bay City TX,respiratory-therapist-per-diem-prn-bay-city-tx,47.34,rt
Bay Harbor Islands,respiratory-therapist-per-diem-prn-bay-harbor-islands-fl,47.34,rt
Bayou Cane,respiratory-therapist-per-diem-prn-bayou-cane-la,51.92,rt
Baytown,respiratory-therapist-per-diem-prn-baytown-tx,51.38,rt
Bayville,respiratory-therapist-per-diem-prn-bayville-nj,54.87,rt
Bear,respiratory-therapist-per-diem-prn-bear-de,54.66,rt
Beatrice,respiratory-therapist-per-diem-prn-beatrice-ne,51.38,rt
Beatty,respiratory-therapist-per-diem-prn-beatty-nv,51.38,rt
Beaumont,respiratory-therapist-per-diem-prn-beaumont-tx,46.96,rt
Beaver,respiratory-therapist-per-diem-prn-beaver-ut,46.96,rt
Beavercreek,respiratory-therapist-per-diem-prn-beavercreek-oh,54.89,rt
Beaverton,respiratory-therapist-per-diem-prn-beaverton-or,48.21,rt
Becket,respiratory-therapist-per-diem-prn-becket-ma,51.59,rt
Beckley,respiratory-therapist-per-diem-prn-beckley-wv,48.69,rt
Bedford NH,respiratory-therapist-per-diem-prn-bedford-nh,47.08,rt
Bedford TX,respiratory-therapist-per-diem-prn-bedford-tx,52.59,rt
Bedias,respiratory-therapist-per-diem-prn-bedias-tx,52.38,rt
Bee Cave,respiratory-therapist-per-diem-prn-bee-cave-tx,48.46,rt
Beecher,respiratory-therapist-per-diem-prn-beecher-il,48.46,rt
Beeville,respiratory-therapist-per-diem-prn-beeville-tx,48.74,rt
Bel Air South,respiratory-therapist-per-diem-prn-bel-air-south-md,52.98,rt
Belfast,respiratory-therapist-per-diem-prn-belfast-me,50.61,rt
Belgrade,respiratory-therapist-per-diem-prn-belgrade-mt,51.11,rt
Bell,respiratory-therapist-per-diem-prn-bell-ca,49.71,rt
Bell,respiratory-therapist-per-diem-prn-bell-fl,49.71,rt
Bella Vista,respiratory-therapist-per-diem-prn-bella-vista-ar,51.58,rt
Bellaire,respiratory-therapist-per-diem-prn-bellaire-tx,47.99,rt
Belle Fourche,respiratory-therapist-per-diem-prn-belle-fourche-sd,52.94,rt
Belle Glade,respiratory-therapist-per-diem-prn-belle-glade-fl,48.54,rt
Belle Plaine,respiratory-therapist-per-diem-prn-belle-plaine-ia,55.73,rt
Belleair,respiratory-therapist-per-diem-prn-belleair-fl,48.54,rt
Belleview,respiratory-therapist-per-diem-prn-belleview-fl,52.38,rt
Belleville,respiratory-therapist-per-diem-prn-belleville-il-4ef76,48.21,rt
Belleville KS,respiratory-therapist-per-diem-prn-belleville-ks,50.08,rt
Bellevue,respiratory-therapist-per-diem-prn-bellevue-ne,51.65,rt
Bellevue IA,respiratory-therapist-per-diem-prn-bellevue-ia,45.79,rt
Bellevue ID,respiratory-therapist-per-diem-prn-bellevue-id,47.08,rt
Bellevue WA,respiratory-therapist-per-diem-prn-bellevue-wa,48.54,rt
Bellflower,respiratory-therapist-per-diem-prn-bellflower-ca,52.94,rt
Bellingham,respiratory-therapist-per-diem-prn-bellingham-wa,54.92,rt
Bellmead,respiratory-therapist-per-diem-prn-bellmead-tx,51.76,rt
Bellville,respiratory-therapist-per-diem-prn-bellville-tx,51.76,rt
Bellvue,respiratory-therapist-per-diem-prn-bellvue-id,51.76,rt
Beloit,respiratory-therapist-per-diem-prn-beloit-wi,51.76,rt
Belton MO,respiratory-therapist-per-diem-prn-belton-mo,48.79,rt
Belton TX,respiratory-therapist-per-diem-prn-belton-tx,48.79,rt
Benavides,respiratory-therapist-per-diem-prn-benavides-tx,48.46,rt
Benbrook,respiratory-therapist-per-diem-prn-benbrook-tx,48.46,rt
Bend,respiratory-therapist-per-diem-prn-bend-or,54.19,rt
Bennington,respiratory-therapist-per-diem-prn-bennington-vt,52.69,rt
Bensalem,respiratory-therapist-per-diem-prn-bensalem-pa,51.31,rt
Benson,respiratory-therapist-per-diem-prn-benson-az,47.34,rt
Benton,respiratory-therapist-per-diem-prn-benton-ar,51.87,rt
Bentonville,respiratory-therapist-per-diem-prn-bentonville-ar,51.26,rt
Bergenfield,respiratory-therapist-per-diem-prn-bergenfield-nj,49.11,rt
Berlin,respiratory-therapist-per-diem-prn-berlin-nh,49.11,rt
Berryville,respiratory-therapist-per-diem-prn-berryville-va,51.11,rt
Berthoud CO,respiratory-therapist-per-diem-prn-berthoud-co,47.79,rt
Bertram,respiratory-therapist-per-diem-prn-bertram-tx,47.79,rt
Berwyn,respiratory-therapist-per-diem-prn-berwyn-il,48.73,rt
Bessemer,respiratory-therapist-per-diem-prn-bessemer-al,49.73,rt
Bethany,respiratory-therapist-per-diem-prn-bethany-ok,47.79,rt
Bethany,respiratory-therapist-per-diem-prn-bethany-or,49.33,rt
Bethel,respiratory-therapist-per-diem-prn-bethel-ak,48.21,rt
Bethel Park,respiratory-therapist-per-diem-prn-bethel-park-pa,50.66,rt
Bethesda,respiratory-therapist-per-diem-prn-bethesda-md-6f7a2,52.89,rt
Bethesda MD,respiratory-therapist-per-diem-prn-bethesda-md,50.61,rt
Bethlehem,respiratory-therapist-per-diem-prn-bethlehem-pa,55.73,rt
Bethlehem City,respiratory-therapist-per-diem-prn-bethlehem-city-pa,50.89,rt
Bethlehem West Side,respiratory-therapist-per-diem-prn-bethlehem-west-side-pa,50.73,rt
Bettendorf IA,respiratory-therapist-per-diem-prn-bettendorf-ia,48.54,rt
Beverly,respiratory-therapist-per-diem-prn-beverly-ma,48.21,rt
Beverly Hills,respiratory-therapist-per-diem-prn-beverly-hills-fl,48.54,rt
Bicknell,respiratory-therapist-per-diem-prn-bicknell-in-4ec7e,51.38,rt
Bicknell,respiratory-therapist-per-diem-prn-bicknell-ut,48.54,rt
Biddeford,respiratory-therapist-per-diem-prn-biddeford-me,54.19,rt
Big Bear,respiratory-therapist-per-diem-prn-big-bear-ca,48.74,rt
Big Lake,respiratory-therapist-per-diem-prn-big-lake-tx,52.38,rt
Big Spring,respiratory-therapist-per-diem-prn-big-spring-tx,52.59,rt
Big Wells,respiratory-therapist-per-diem-prn-big-wells-tx,52.59,rt
Billings MT,respiratory-therapist-per-diem-prn-billings-mt,52.38,rt
Biloxi,respiratory-therapist-per-diem-prn-biloxi-ms,50.73,rt
Birmingham,respiratory-therapist-per-diem-prn-birmingham-al,51.74,rt
Bisbee,respiratory-therapist-per-diem-prn-bisbee-az,51.74,rt
Biscoe,respiratory-therapist-per-diem-prn-biscoe-nc,51.74,rt
Bishopville,respiratory-therapist-per-diem-prn-bishopville-sc,45.79,rt
Bismarck,respiratory-therapist-per-diem-prn-bismarck-nd,50.08,rt
Bixby,respiratory-therapist-per-diem-prn-bixby-ok,48.98,rt
Black Hawk,respiratory-therapist-per-diem-prn-black-hawk-co,55.73,rt
Blackfoot ID,respiratory-therapist-per-diem-prn-blackfoot-id,49.31,rt
Blacksburg,respiratory-therapist-per-diem-prn-blacksburg-va,46.96,rt
Blaine,respiratory-therapist-per-diem-prn-blaine-mn,49.78,rt
Blanding,respiratory-therapist-per-diem-prn-blanding-ut,46.96,rt
Bloomfield,respiratory-therapist-per-diem-prn-bloomfield-ct,51.76,rt
Bloomington,respiratory-therapist-per-diem-prn-bloomington-il,48.58,rt
Bloomington,respiratory-therapist-per-diem-prn-bloomington-in,49.75,rt
Bloomington,respiratory-therapist-per-diem-prn-bloomington-mn,49.43,rt
Bloomsburg,respiratory-therapist-per-diem-prn-bloomsburg-pa,53.77,rt
Blountstown,respiratory-therapist-per-diem-prn-blountstown-fl,52.67,rt
Blowing Rock,respiratory-therapist-per-diem-prn-blowing-rock-nc,49.71,rt
Blue River,respiratory-therapist-per-diem-prn-blue-river-or,48.54,rt
Blue Springs,respiratory-therapist-per-diem-prn-blue-springs-mo,49.92,rt
Bluffton,respiratory-therapist-per-diem-prn-bluffton-sc,50.26,rt
Bly,respiratory-therapist-per-diem-prn-bly-or,47.79,rt
Boardman,respiratory-therapist-per-diem-prn-boardman-or,47.79,rt
Boca Raton,respiratory-therapist-per-diem-prn-boca-raton-fl,47.79,rt
Boerne,respiratory-therapist-per-diem-prn-boerne-tx,52.94,rt
Bogata,respiratory-therapist-per-diem-prn-bogata-tx,48.54,rt
Boise City,respiratory-therapist-per-diem-prn-boise-city-id,54.95,rt
Boise ID,respiratory-therapist-per-diem-prn-boise-id,48.54,rt
Bolingbrook,respiratory-therapist-per-diem-prn-bolingbrook-il,47.93,rt
Bonham,respiratory-therapist-per-diem-prn-bonham-tx,49.71,rt
Bonifay,respiratory-therapist-per-diem-prn-bonifay-fl,49.11,rt
Bonita Springs,respiratory-therapist-per-diem-prn-bonita-springs-fl,49.11,rt
Bonners Ferry,respiratory-therapist-per-diem-prn-bonners-ferry-id,49.11,rt
Booker,respiratory-therapist-per-diem-prn-booker-tx,47.34,rt
Boone NC,respiratory-therapist-per-diem-prn-boone-nc,47.34,rt
Borger,respiratory-therapist-per-diem-prn-borger-tx,47.34,rt
Bossier City,respiratory-therapist-per-diem-prn-bossier-city-la,51.76,rt
Boston,respiratory-therapist-per-diem-prn-boston-ma,51.59,rt
Bothell,respiratory-therapist-per-diem-prn-bothell-wa,48.75,rt
Boulder,respiratory-therapist-per-diem-prn-boulder-co,48.21,rt
Boulder City,respiratory-therapist-per-diem-prn-boulder-city-nv,51.59,rt
Bountiful,respiratory-therapist-per-diem-prn-bountiful-ut,50.61,rt
Bourbon,respiratory-therapist-per-diem-prn-bourbon-mo,48.21,rt
Bouse,respiratory-therapist-per-diem-prn-bouse-az,53.77,rt
Bowie,respiratory-therapist-per-diem-prn-bowie-md,52.92,rt
Bowie,respiratory-therapist-per-diem-prn-bowie-tx,48.33,rt
Bowling Green,respiratory-therapist-per-diem-prn-bowling-green-ky,48.33,rt
Bowling Green,respiratory-therapist-per-diem-prn-bowling-green-oh,53.67,rt
Boynton Beach,respiratory-therapist-per-diem-prn-boynton-beach-fl,48.33,rt
Bozeman MT,respiratory-therapist-per-diem-prn-bozeman-mt,48.79,rt
Bozrah,respiratory-therapist-per-diem-prn-bozrah-ct,48.79,rt
Brackenridge,respiratory-therapist-per-diem-prn-brackenridge-pa,50.08,rt
Brackenridge,respiratory-therapist-per-diem-prn-brackenridge-pa-ac454,48.65,rt
Brackettville,respiratory-therapist-per-diem-prn-brackettville-tx,45.79,rt
Braden River,respiratory-therapist-per-diem-prn-braden-river-fl,48.74,rt
Bradenton FL,respiratory-therapist-per-diem-prn-bradenton-fl,48.74,rt
Brady,respiratory-therapist-per-diem-prn-brady-tx,48.74,rt
Brandon,respiratory-therapist-per-diem-prn-brandon-fl,51.11,rt
Brandon,respiratory-therapist-per-diem-prn-brandon-ms,51.57,rt
Branford,respiratory-therapist-per-diem-prn-branford-ct,55.73,rt
Branford,respiratory-therapist-per-diem-prn-branford-fl,49.11,rt
Brattleboro,respiratory-therapist-per-diem-prn-brattleboro-vt,49.11,rt
Breckenridge CO,respiratory-therapist-per-diem-prn-breckenridge-co,48.46,rt
Breckenridge TX,respiratory-therapist-per-diem-prn-breckenridge-tx,48.46,rt
Bremerton,respiratory-therapist-per-diem-prn-bremerton-wa,48.87,rt
Bremond,respiratory-therapist-per-diem-prn-bremond-tx,48.46,rt
Brenham,respiratory-therapist-per-diem-prn-brenham-tx,50.08,rt
