name,slug,pay,license
Forney,per-diem-forney-tx,51.01,rn med surg
Fort Carson,per-diem-fort-carson-co,51.78,rn med surg
Fort Collins,per-diem-fort-collins-co,50.98,rn med surg
Fort Hancock,per-diem-fort-hancock-tx,50.98,rn med surg
Fort Hood,per-diem-fort-hood-tx,51.11,rn med surg
Fort Myers FL,per-diem-fort-myers-fl,50.98,rn med surg
Fort Pierce FL,per-diem-fort-pierce-fl,51.11,rn med surg
Fort Smith,per-diem-fort-smith-ar,51.45,rn med surg
Fort Thomas,per-diem-fort-thomas-ky,51.45,rn med surg
Fort Wayne,per-diem-fort-wayne-in,51.78,rn med surg
Fort Worth,per-diem-fort-worth-tx,51.01,rn med surg
Fountain Hills,per-diem-fountain-hills-az,51.45,rn med surg
Fountain Inn,per-diem-fountain-inn-sc,50.67,rn med surg
Four Corners,per-diem-four-corners-fl,54.65,rn med surg
Frankfort KY,per-diem-frankfort-ky,51.45,rn med surg
Frederick,per-diem-frederick-md-fab95,52.65,rn med surg
Frederick CO,per-diem-frederick-co,51.01,rn med surg
Frederick MD,per-diem-frederick-md,51.78,rn med surg
Freeport FL,per-diem-freeport-fl,51.11,rn med surg
Fremont,per-diem-fremont-ca,50.98,rn med surg
Fresno CA,per-diem-fresno-ca,51.78,rn med surg
Friendswood,per-diem-friendswood-tx,50.98,rn med surg
Frisco TX,per-diem-frisco-tx,51.45,rn med surg
Frostproof,per-diem-frostproof-fl,51.78,rn med surg
Fruit Cove,per-diem-fruit-cove-fl,54.89,rn med surg
Fruita,per-diem-fruita-co,51.78,rn med surg
Fruitland Park,per-diem-fruitland-park-fl,54.98,rn med surg
Ft. Worth,per-diem-ft-worth-tx,51.45,rn med surg
Fulshear,per-diem-fulshear-tx,51.45,rn med surg
Fuquay-Varina,per-diem-fuquay-varina-nc,48.65,rn med surg
Gahanna,per-diem-gahanna-oh,50.98,rn med surg
Gainesville FL,per-diem-gainesville-fl,51.78,rn med surg
Gainesville TX,per-diem-gainesville-tx,51.97,rn med surg
Gaithersburg,per-diem-gaithersburg-md,52.78,rn med surg
Ganado TX,per-diem-ganado-tx,51.11,rn med surg
Gardnerville,per-diem-gardnerville-nv,51.78,rn med surg
Garland,per-diem-garland-tx,51.11,rn med surg
Garrison,per-diem-garrison-tx,55.98,rn med surg
Gastonia NC,per-diem-gastonia-nc,50.98,rn med surg
Geneva,per-diem-geneva-il,54.75,rn med surg
Georgetown,per-diem-georgetown-de,52.92,rn med surg
Germantown,per-diem-germantown-md,52.58,rn med surg
Germantown,per-diem-germantown-tn,51.67,rn med surg
Gila Bend,per-diem-gila-bend-az,51.45,rn med surg
Gilbert Gilbert Medical Center,per-diem-gilbert-gilbert-medical-center-az,49.43,rn med surg
Gilmer,per-diem-gilmer-tx,51.78,rn med surg
Gladewater,per-diem-gladewater-tx,51.78,rn med surg
Glen Burnie,per-diem-glen-burnie-md-8a5e8,52.69,rn med surg
Glen Cove,per-diem-glen-cove-ny,54.98,rn med surg
Glen Rose,per-diem-glen-rose-tx,51.45,rn med surg
Glen Saint Mary,per-diem-glen-saint-mary-fl,51.45,rn med surg
Glencoe IL,per-diem-glencoe-il,50.98,rn med surg
Glendale,per-diem-glendale-az,51.45,rn med surg
Glenns Ferry,per-diem-glenns-ferry-id,51.78,rn med surg
Globe,per-diem-globe-az,51.11,rn med surg
Godley,per-diem-godley-tx,55.98,rn med surg
Golden Valley,per-diem-golden-valley-az,51.45,rn med surg
Goliad,per-diem-goliad-tx,50.98,rn med surg
Goodyear,per-diem-goodyear-az,50.98,rn med surg
Graceville,per-diem-graceville-fl,51.45,rn med surg
Graham,per-diem-graham-tx,51.78,rn med surg
Granbury,per-diem-granbury-tx,51.78,rn med surg
Granby,per-diem-granby-co,51.01,rn med surg
Grand Junction CO,per-diem-grand-junction-co,51.01,rn med surg
Grand Prairie,per-diem-grand-prairie-tx,51.45,rn med surg
Granger IN,per-diem-granger-in,51.45,rn med surg
Great Falls,per-diem-great-falls-mt,51.78,rn med surg
Great Falls,per-diem-great-falls-va,51.11,rn med surg
Greece,per-diem-greece-ny,53.89,rn med surg
Greeley,per-diem-greeley-co,55.98,rn med surg
Green Cove Springs,per-diem-green-cove-springs-fl,51.11,rn med surg
Green Valley,per-diem-green-valley-az,51.45,rn med surg
Greenbrae,per-diem-greenbrae-ca,50.98,rn med surg
Greensboro NC,per-diem-greensboro-nc-643ff,50.98,rn med surg
Greensboro Warnersville,per-diem-greensboro-warnersville-nc,51.72,rn med surg
Greenville,per-diem-greenville-ms,50.89,rn med surg
Greenville,per-diem-greenville-nc,54.82,rn med surg
Greenville FL,per-diem-greenville-fl,51.45,rn med surg
Greenville SC,per-diem-greenville-sc,51.45,rn med surg
Greenville TX,per-diem-greenville-tx,51.45,rn med surg
Greer,per-diem-greer-sc,50.57,rn med surg
Gresham,per-diem-gresham-or,51.78,rn med surg
Grove City,per-diem-grove-city-oh,54.43,rn med surg
Grulla,per-diem-grulla-tx,51.45,rn med surg
Gulf Breeze,per-diem-gulf-breeze-fl,51.11,rn med surg
Gulfport,per-diem-gulfport-ms,50.69,rn med surg
Gun Barrel City,per-diem-gun-barrel-city-tx,51.45,rn med surg
Gunnison CO,per-diem-gunnison-co,51.01,rn med surg
Hallandale,per-diem-hallandale-fl,50.98,rn med surg
Hallettsville,per-diem-hallettsville-tx,50.98,rn med surg
Hamburg,per-diem-hamburg-town-ny,54.43,rn med surg
Hamden,per-diem-hamden-ct,53.43,rn med surg
Hamilton,per-diem-hamilton-oh,48.87,rn med surg
Hammond,per-diem-hammond-la,51.78,rn med surg
