name,slug,pay,license
Avon Park,certified-medication-aide-per-diem-prn-avon-park-fl,25.22,cma
Avondale AZ,certified-medication-aide-per-diem-prn-avondale-az,25.67,cma
Avondale CO,certified-medication-aide-per-diem-prn-avondale-co,25.48,cma
Axtell,certified-medication-aide-per-diem-prn-axtell-ne,25.53,cma
Azle,certified-medication-aide-per-diem-prn-azle-tx,25.77,cma
Babylon town,certified-medication-aide-per-diem-prn-babylon-town-ny,25.92,cma
Bacliff,certified-medication-aide-per-diem-prn-bacliff-tx,25.93,cma
Bad Axe,certified-medication-aide-per-diem-prn-bad-axe-mi,25.38,cma
Badger,certified-medication-aide-per-diem-prn-badger-ak,25.96,cma
Bagdad,certified-medication-aide-per-diem-prn-bagdad-az,26.13,cma
Bailey,certified-medication-aide-per-diem-prn-bailey-co,25.87,cma
BAINBRIDGE ISLAND,certified-medication-aide-per-diem-prn-bainbridge-island-wa,25.96,cma
Baird,certified-medication-aide-per-diem-prn-baird-tx,25.41,cma
Baker,certified-medication-aide-per-diem-prn-baker-wv,25.32,cma
Baker City,certified-medication-aide-per-diem-prn-baker-city-or,25.47,cma
Bakersfield,certified-medication-aide-per-diem-prn-bakersfield-ca,25.43,cma
Balch Springs,certified-medication-aide-per-diem-prn-balch-springs-tx,25.61,cma
Ballinger,certified-medication-aide-per-diem-prn-ballinger-tx,26.11,cma
Ballwin,certified-medication-aide-per-diem-prn-ballwin-mo,25.43,cma
Baltimore,certified-medication-aide-per-diem-prn-baltimore-md-aba18,25.37,cma
Baltimore MD,certified-medication-aide-per-diem-prn-baltimore-md,34.28,cma
Bandera,certified-medication-aide-per-diem-prn-bandera-tx,25.78,cma
Bandon,certified-medication-aide-per-diem-prn-bandon-or,25.37,cma
Bangor,certified-medication-aide-per-diem-prn-bangor-me,25.25,cma
Bangs,certified-medication-aide-per-diem-prn-bangs-tx,26.18,cma
Bar Harbor,certified-medication-aide-per-diem-prn-bar-harbor-me,25.50,cma
Barberton,certified-medication-aide-per-diem-prn-barberton-oh,25.95,cma
Bardstown,certified-medication-aide-per-diem-prn-bardstown-ky,25.75,cma
Barnsdall,certified-medication-aide-per-diem-prn-barnsdall-ok,25.20,cma
Barnstable Town,certified-medication-aide-per-diem-prn-barnstable-town-ma,25.68,cma
Barre,certified-medication-aide-per-diem-prn-barre-vt,26.10,cma
Barre city,certified-medication-aide-per-diem-prn-barre-city-vt,25.45,cma
Barre town,certified-medication-aide-per-diem-prn-barre-town-vt,25.38,cma
Bartlesville,certified-medication-aide-per-diem-prn-bartlesville-ok,26.18,cma
Bartlett,certified-medication-aide-per-diem-prn-bartlett-tn,25.99,cma
Bartlett,certified-medication-aide-per-diem-prn-bartlett-tx,25.35,cma
Barton,certified-medication-aide-per-diem-prn-barton-vt,25.40,cma
Bartow,certified-medication-aide-per-diem-prn-bartow-fl,25.66,cma
Basalt,certified-medication-aide-per-diem-prn-basalt-co,25.85,cma
Basking Ridge,certified-medication-aide-per-diem-prn-basking-ridge-nj,26.00,cma
Bastrop,certified-medication-aide-per-diem-prn-bastrop-tx,25.30,cma
Batavia,certified-medication-aide-per-diem-prn-batavia-ny,25.45,cma
Batesville,certified-medication-aide-per-diem-prn-batesville-ar,25.57,cma
Baton Rouge,certified-medication-aide-per-diem-prn-baton-rouge-la,25.68,cma
Battle Creek,certified-medication-aide-per-diem-prn-battle-creek-mi,25.22,cma
Battle Ground WA,certified-medication-aide-per-diem-prn-battle-ground-wa,25.67,cma
Battle Mountain,certified-medication-aide-per-diem-prn-battle-mountain-nv,25.48,cma
Bay City MI,certified-medication-aide-per-diem-prn-bay-city-mi,25.53,cma
Bay City TX,certified-medication-aide-per-diem-prn-bay-city-tx,25.77,cma
Bay Harbor Islands,certified-medication-aide-per-diem-prn-bay-harbor-islands-fl,25.93,cma
Bayou Cane,certified-medication-aide-per-diem-prn-bayou-cane-la,25.25,cma
Baytown,certified-medication-aide-per-diem-prn-baytown-tx,25.38,cma
Bayville,certified-medication-aide-per-diem-prn-bayville-nj,25.37,cma
Bear,certified-medication-aide-per-diem-prn-bear-de,25.43,cma
Beatrice,certified-medication-aide-per-diem-prn-beatrice-ne,26.13,cma
