name,slug,pay,license
Rochester,per-diem-rochester-mn,49.87,rn icu
Rock Hill,per-diem-rock-hill-sc,49.95,rn icu
Rockford,per-diem-rockford-il,55.98,rn icu
Rockville,per-diem-rockville-md,52.73,rn icu
Ross township,per-diem-ross-township-pa,50.26,rn icu
Ruston,per-diem-ruston-la-6c77e,51.97,rn icu
Sabinal,per-diem-sabinal-tx,51.11,rn icu
Safety Harbor,per-diem-safety-harbor-fl,51.01,rn icu
Saint Louis,per-diem-saint-louis-mo,50.98,rn icu
Saint Petersburg,per-diem-saint-petersburg-fl,51.45,rn icu
Salem,per-diem-salem-or,50.98,rn icu
Salt Lake City,per-diem-salt-lake-city-ut,51.11,rn icu
San Angelo,per-diem-san-angelo-tx,51.78,rn icu
San Antonio,per-diem-san-antonio-tx,51.78,rn icu
San Bernardino,per-diem-san-bernardino-ca,52.26,rn icu
San Diego CA,per-diem-san-diego-ca,50.98,rn icu
San Francisco,per-diem-san-francisco-ca,51.89,rn icu
San Jose,per-diem-san-jose-ca,51.11,rn icu
San Juan,per-diem-san-juan-tx,50.98,rn icu
Santa Clarita,per-diem-santa-clarita-ca,52.57,rn icu
Santa Cruz,per-diem-santa-cruz-ca,51.45,rn icu
Santa Fe,per-diem-santa-fe-nm,51.45,rn icu
Sarcoxie,per-diem-sarcoxie-mo,50.69,rn icu
Savannah,per-diem-savannah-ga,51.11,rn icu
Schaumburg IL,per-diem-schaumburg-il-85c6c,51.11,rn icu
Scottsdale,per-diem-scottsdale-az,50.98,rn icu
Seattle WA,per-diem-seattle-wa,51.45,rn icu
Sedona,per-diem-sedona-az,51.11,rn icu
Seneca,per-diem-seneca-sc,51.78,rn icu
Severna Park,per-diem-severna-park-md,53.67,rn icu
Shakopee,per-diem-shakopee-mn,50.75,rn icu
Shelton WA,per-diem-shelton-wa,51.11,rn icu
Shenandoah TX,per-diem-shenandoah-tx,50.98,rn icu
Shoreline,per-diem-shoreline-wa,51.45,rn icu
Sidney OH,per-diem-sidney-oh,51.98,rn icu
Simpsonville,per-diem-simpsonville-sc,50.65,rn icu
Sioux City,per-diem-sioux-city-ia,51.78,rn icu
Sioux Falls,per-diem-sioux-falls-sd,51.11,rn icu
Smyrna GA,per-diem-smyrna-ga,50.98,rn icu
South Bend,per-diem-south-bend-in,49.26,rn icu
South Pasadena,per-diem-south-pasadena-fl,51.01,rn icu
South Portland,per-diem-south-portland-me,51.11,rn icu
Southaven,per-diem-southaven-ms,50.78,rn icu
Sparks,per-diem-sparks-nv,50.98,rn icu
