name,slug,pay,license
McCandless,per-diem-mccandless-pa,49.78,rn er
Mead,per-diem-mead-co,50.98,rn er
Meadow Woods,per-diem-meadow-woods-fl,54.33,rn er
Mechanicsville,per-diem-mechanicsville-va,54.73,rn er
Memphis,per-diem-memphis-tn,51.31,rn er
Mentone,per-diem-mentone-ca,49.33,rn er
Meriden,per-diem-meriden-ct,53.98,rn er
Meridian,per-diem-meridian-id,51.11,rn er
Mesa,per-diem-mesa-az,51.45,rn er
Miami,per-diem-miami-fl,51.01,rn er
Miami Lakes,per-diem-miami-lakes-fl,54.98,rn er
Miamisburg,per-diem-miamisburg-oh,52.69,rn er
Middle Township Cape May Court House,per-diem-middle-township-cape-may-court-house-nj,51.43,rn er
Middletown,per-diem-middletown-de,54.26,rn er
Miles City MT,per-diem-miles-city-mt,48.11,rn er
Milton Freewater,per-diem-milton-fl,50.98,rn er
Minneapolis,per-diem-minneapolis-mn,49.66,rn er
Minnetonka,per-diem-minnetonka-mn,50.31,rn er
Missoula,per-diem-missoula-mt,51.43,rn er
Moab,per-diem-moab-ut,51.11,rn er
Mobile,per-diem-mobile-al,51.97,rn er
Moffat,per-diem-moffat-co,51.45,rn er
Monroe,per-diem-monroe-nc,48.67,rn er
Monroe WA,per-diem-monroe-wa,51.45,rn er
Monroeville,per-diem-monroeville-pa,49.67,rn er
Montgomery,per-diem-montgomery-al,51.78,rn er
Mooresville,per-diem-mooresville-nc,48.66,rn er
Moorhead,per-diem-moorhead-mn,50.66,rn er
Morehead,per-diem-morehead-ky,51.73,rn er
Morgantown,per-diem-morgantown-wv,48.65,rn er
Moro,per-diem-moro-or,51.01,rn er
Mount Juliet,per-diem-mount-juliet-tn,51.78,rn er
Mount Pleasant,per-diem-mount-pleasant-sc,49.92,rn er
Mount Prospect,per-diem-mount-prospect-il,48.82,rn er
Mount Vernon,per-diem-mount-vernon-oh,52.82,rn er
Mountain Brook,per-diem-mountain-brook-al,49.98,rn er
Munster,per-diem-munster-in,51.11,rn er
Murphy,per-diem-murphy-tx,51.45,rn er
Muskogee,per-diem-muskogee-ok,48.92,rn er
Nampa,per-diem-nampa-id,51.78,rn er
Napa,per-diem-napa-ca,51.97,rn er
Naperville,per-diem-naperville-il,48.57,rn er
Nashville,per-diem-nashville-tn,51.45,rn er
Nashville Madison,per-diem-nashville-madison-tn,48.75,rn er
Nashville South Nashville,per-diem-nashville-south-nashville-tn,48.43,rn er
Nashville-Davidson,per-diem-nashville-davidson-tn,50.98,rn er
Nevada City,per-diem-nevada-city-ca,49.75,rn er
New Haven,per-diem-new-haven-ct,54.98,rn er
New Holland,per-diem-new-holland-pa,49.65,rn er
New Orleans,per-diem-new-orleans-la,51.97,rn er
New Orleans Mid-City,per-diem-new-orleans-mid-city-la,52.43,rn er
New Rochelle,per-diem-new-rochelle-ny,54.57,rn er
New Smyrna Beach,per-diem-new-smyrna-beach-fl,50.98,rn er
New york,per-diem-new-york-ny,51.78,rn er
