name,slug,pay,license
Battle Mountain,licensed-practical-nurse-per-diem-prn-battle-mountain-nv,44.78,lpn
Bay City MI,licensed-practical-nurse-per-diem-prn-bay-city-mi,41.52,lpn
Bay City TX,licensed-practical-nurse-per-diem-prn-bay-city-tx,41.52,lpn
Bay Harbor Islands,licensed-practical-nurse-per-diem-prn-bay-harbor-islands-fl,41.52,lpn
Bayou Cane,licensed-practical-nurse-per-diem-prn-bayou-cane-la,51.92,lpn
Baytown,licensed-practical-nurse-per-diem-prn-baytown-tx,41.52,lpn
Bayville,licensed-practical-nurse-per-diem-prn-bayville-nj,54.87,lpn
Bear,licensed-practical-nurse-per-diem-prn-bear-de,54.66,lpn
Beatrice,licensed-practical-nurse-per-diem-prn-beatrice-ne,42.81,lpn
Beatty,licensed-practical-nurse-per-diem-prn-beatty-nv,44.78,lpn
Beaumont,licensed-practical-nurse-per-diem-prn-beaumont-tx,41.52,lpn
Beaver,licensed-practical-nurse-per-diem-prn-beaver-ut,44.78,lpn
Beavercreek,licensed-practical-nurse-per-diem-prn-beavercreek-oh,54.89,lpn
Beaverton OR,licensed-practical-nurse-per-diem-prn-beaverton-or,44.78,lpn
Becket,licensed-practical-nurse-per-diem-prn-becket-ma,41.52,lpn
Beckley,licensed-practical-nurse-per-diem-prn-beckley-wv,51.97,lpn
Bedford NH,licensed-practical-nurse-per-diem-prn-bedford-nh,42.81,lpn
Bedford TX,licensed-practical-nurse-per-diem-prn-bedford-tx,41.52,lpn
Bedias,licensed-practical-nurse-per-diem-prn-bedias-tx,41.52,lpn
Bee Cave,licensed-practical-nurse-per-diem-prn-bee-cave-tx,41.52,lpn
Beecher,licensed-practical-nurse-per-diem-prn-beecher-il,47.07,lpn
Beeville,licensed-practical-nurse-per-diem-prn-beeville-tx,41.52,lpn
Bel Air South,licensed-practical-nurse-per-diem-prn-bel-air-south-md,52.98,lpn
Belfast,licensed-practical-nurse-per-diem-prn-belfast-me,42.81,lpn
Belgrade,licensed-practical-nurse-per-diem-prn-belgrade-mt,51.67,lpn
Bell,licensed-practical-nurse-per-diem-prn-bell-ca,45.87,lpn
Bell,licensed-practical-nurse-per-diem-prn-bell-fl,41.52,lpn
